Season,TeamName,de_TOPct,de_ORPct,de_FTRate,o_eFGPct,o_TOPct,o_ORPct,o_FTRate,Tempo,OE,DE,AdjDE,AdjEM,Off_2,Off_3,Def_2,Def_3,CONF,G,W,2P_D,3P_O,3P_D,WAB,POSTSEASON,SEED,FUTURE_ODDS
2016,Hampton,16.7176,27.20971,35.68376,46.742,18.7078,34.53815,41.25066,71.4869,101.265,102.041,107.18,-7.4023,51.2642,26.286,51.8454,27.0951,MEAC,31,20,47.5,30.5,33.8,-6.3,R64,16,
2016,Hawaii,19.8325,26.41026,40.15573,51.8733,18.1288,30.37858,45.39945,71.2688,107.175,92.9104,96.0538,12.1565,49.0412,27.7846,50.1644,25.6458,BW,32,26,44.8,32.2,30,0.8,R32,13,
2016,Holy Cross,19.5508,29.59927,33.42232,47.9244,16.7702,23.11516,36.08302,64.6563,98.4808,106.141,108.461,-11.3933,46.2285,33.2157,47.9346,33.4969,Pat,35,15,52.8,32.6,35.7,-14.5,R64,16,
2016,Indiana,18.8967,29.23077,30.19146,58.6775,19.5569,37.23022,33.87414,69.0103,119.324,101.285,98.683,23.0493,46.7658,35.8008,56.1504,26.7266,B10,35,27,49,41.6,34.3,3.2,S16,5,
2016,Iona,19.1998,30.95238,36.32715,53.8289,17.5756,29.19463,32.37195,72.5058,109.595,101.59,103.392,7.129,45.0533,37.3288,47.8988,31.4565,MAAC,33,22,46,37,35.8,-3.6,R64,13,
2016,Iowa,18.8209,31.29468,24.98763,51.332,14.7692,31.94784,33.00444,69.0617,111.521,100.007,95.8933,20.2392,49.7462,31.5111,53.1701,31.7446,B10,33,22,48.7,37.4,31.3,2,R32,7,
2016,Iowa St.,16.8465,30.11152,24.88889,57.1329,15.7392,26.22951,26.07689,71.5593,113.214,103.995,100.302,20.9453,55.4857,30.7128,54.7048,30.6286,B12,35,23,49.5,38.7,33.5,3.6,S16,3,
2016,Kansas,18.4596,27.8936,37.30643,55.7404,17.8443,32.17535,38.56607,69.2854,114.165,96.0906,90.3618,29.6713,50.9777,29.2313,49.96,27.0216,B12,37,32,43.4,41.3,32.5,11.6,E8,1,
2016,Kentucky,17.9899,31.9242,40.7781,53.5133,16.1789,37.46959,37.83155,68.3394,115.558,98.6535,96.6387,25.1354,54.806,25.5855,51.0812,24.6022,SEC,36,27,42.7,36.6,32.6,5,R32,4,
2016,Maryland,16.3909,29.80843,27.0024,55.2243,18.8538,29.20188,36.93931,67.0676,111.87,99.516,95.9479,20.2506,49.5441,29.9772,52.6946,30.154,B10,35,26,45.5,36.2,32.1,4,S16,5,
2016,Miami FL,17.449,29.46429,29.08367,54.2216,16.5012,30.10949,40.73879,66.084,113.413,102.229,96.9492,22.443,50.5887,27.4592,55.532,26.7062,ACC,35,27,46.9,37.5,34.4,6.9,S16,3,
2016,Michigan,17.9239,26.38522,27.00617,54.509,14.547,24.78109,27.75551,65.7818,111.967,103.133,100.482,14.1543,45.1663,38.9791,52.9807,30.9824,B10,35,22,51.1,38,34.7,0.8,R64,11,
2016,Michigan St.,14.2353,24.31835,34.07407,56.2801,17.5822,37.06597,29.98075,66.9372,118.234,94.9845,95.4701,27.9717,49.266,34.4791,50.7795,27.2606,B10,35,29,41.7,43.4,31,7.2,R64,2,
2016,Middle Tennessee,19.4048,25.71429,42.3615,51.6998,17.0833,28.71369,34.93724,68.9078,104.342,99.7779,99.8832,4.76256,49.3703,33.6272,49.6697,28.1374,CUSA,33,23,48,39.2,34.7,-3.2,R32,15,
2016,North Carolina,18.2314,29.92701,30.39832,52.5966,15.3771,40.65855,32.25303,70.0716,118.267,100.39,94.611,29.8225,61.0692,20.296,48.9461,33.0118,ACC,40,33,44.6,32.7,36.2,8.6,2ND,1,
2016,Northern Iowa,18.4953,27.41117,24.78104,53.1181,15.1767,17.73445,33.99558,63.8718,105.74,98.814,98.5039,11.1265,44.4816,35.995,51.6071,32.9464,MVC,35,22,48.9,37.2,32.4,-2.1,R32,11,
2016,Notre Dame,14.8093,32.12913,25.96377,54.0157,15.3214,32.70386,32.85994,64.8587,115.267,108.869,104.031,16.5974,52.5148,29.068,51.6332,32.3495,ACC,36,24,46.5,37.4,36.9,2.3,E8,6,
2016,Oklahoma,17.6939,30.53645,28.34918,54.3371,18.2598,31.23561,32.98876,70.8892,111.02,99.4363,94.124,23.7756,43.1479,38.8738,51.3503,31.7231,B12,37,29,45.3,42.2,33.7,8,F4,2,
2016,Oregon,20.1706,30.56197,32,52.2748,16.0899,34.0729,40.25735,69.3122,112.877,99.3482,96.4125,22.6753,51.8263,26.5679,50.5873,30.7753,P12,37,30,46.1,34.4,36.2,6.7,E8,1,
2016,Oregon St.,19.4822,32.23443,39.2631,49.8041,16.5646,29.03226,36.76553,68.5488,104.764,103.143,99.0815,11.6532,51.3696,28.5586,48.4489,29.9726,P12,31,18,50,37.4,32.4,0.3,R64,7,
2016,Pittsburgh,16.9412,27.52708,32.43998,51.0546,17.4574,36.91027,36.07355,66.057,111.625,102.367,98.2607,16.5951,54.097,24.8328,52.2738,30.0413,ACC,32,20,48.4,35,35.4,1.8,R64,10,
2016,Providence,20.626,30.30794,27.96323,48.0411,16.0874,30.43149,37.31486,69.7546,104.643,99.538,95.5144,14.4947,49.0493,28.9872,56.0489,27.0061,BE,35,24,49.8,32.1,32.3,3.4,R32,9,
2016,Purdue,13.705,23.41211,28.06268,53.5749,17.6624,34.93562,35.40646,67.8695,113.657,95.0984,93.0766,23.8534,50.7704,29.4938,53.0469,28.8032,B10,35,26,42.9,36.7,31.4,4.4,R64,5,
2016,Saint Joseph's,16.1294,25.82297,25.02254,51.1612,14.2759,28.26087,37.43614,70.1995,109.945,99.5641,98.8945,15.3654,52.1583,27.0863,50.5948,34.0206,A10,36,28,49.2,32.7,31.1,3.4,R32,8,
2016,Seton Hall,19.4731,30.84465,33.79378,49.7749,19.4317,34.70681,40.42021,70.7325,104.726,95.6089,92.8621,18.268,54.4013,24.5044,52.2343,27.5922,BE,34,25,44.3,34.7,31.7,5.3,R64,6,
2016,South Dakota St.,17.1875,25.46917,40.19274,51.3136,17.0964,32.42507,40.22989,68.5453,110.421,100.654,101.845,9.57211,47.0297,30.3218,50.4749,26.1872,Sum,32,24,47.1,36.1,33.3,-1.2,R64,12,
2016,Southern,19.5489,31.14894,39.8892,48.4824,16.2531,27.9896,38.10298,69.2176,102.151,99.6783,106.273,-5.75413,54.5294,24.525,49.7057,28.5197,SWAC,32,19,47.7,33.8,32.2,-8.1,R68,16,
2016,Stephen F. Austin,25.9434,30.65015,40.22237,54.8203,17.6667,33.46774,34.34113,68.8679,114.88,93.7191,96.557,15.623,50.9275,30.1012,54.4795,23.9254,Slnd,30,24,49.7,36.9,32.8,-1.2,R32,14,
2016,Stony Brook,18.3524,25.95281,27.6212,52.1704,17.3091,34.83043,32.1758,67.7513,110.211,96.6643,99.1436,8.1341,57.3891,25.4632,52.2293,30.5732,AE,31,24,45.8,37.2,34.1,-1.1,R64,13,
2016,Syracuse,20.3946,35.27675,27.96053,50.024,18.1285,33.53429,35.35062,64.9913,106.975,99.2399,94.1373,18.5675,43.9552,36.5006,51.3076,32.254,ACC,37,23,48.1,36,30.7,-0.3,F4,10,
2016,Temple,16.1661,29.65404,28.72504,46.9817,13.7728,29.13386,26.62048,65.8705,102.729,100.838,98.1406,8.82363,50.0221,33.745,54.9776,26.3677,Amer,33,21,46.3,33.7,31.2,-0.1,R64,10,
2016,Texas,18.4695,32.01407,38.36137,49.4155,15.4063,30.70399,39.47928,66.8085,105.992,101.61,96.8463,16.1937,49.4268,29.5541,50.2441,27.8296,B12,33,20,45.8,34.1,34.5,3.2,R64,6,
2016,Texas A&M,21.1757,29.40331,32.35711,51.2455,17.3362,34.54019,38.08877,68.7921,109.535,95.5594,92.5302,21.2623,50.2122,29.8091,47.1115,34.5403,SEC,37,28,45.6,34.1,33.3,5.2,S16,3,
2016,Texas Tech,18.9599,32.35556,32.93217,50.0285,17.8038,31.31604,42.24629,66.8742,106.635,103.478,99.3861,13.7761,52.0607,24.0781,48.0322,33.0054,B12,32,19,47.2,34.6,35.6,1.3,R64,8,
2016,Tulsa,20.4032,30.46127,34.57944,50.3245,15.5839,27.91703,39.58897,68.8474,106.321,100.493,99.6929,11.4973,51.1036,27.8862,46.3404,32.4652,Amer,32,20,45,32.6,35.9,-1.2,R68,11,
2016,UNC Asheville,22.2113,29.34498,32.95019,49.6196,18.5976,31.62393,41.79348,70.3599,104.279,98.0814,100.139,3.44428,54.63,22.5793,54.8068,26.1456,BSth,32,20,52.1,32.1,29.6,-6.3,R64,15,
2016,UNC Wilmington,19.9256,30.08929,55.16418,51.2349,15.9043,32.0837,35.57541,70.6013,109.333,101.406,101.484,9.20693,53.152,27.1941,49.1979,21.6578,CAA,31,23,46.1,34.4,33.9,-0.7,R64,13,
2016,USC,16.6647,31.5289,28.307,52.1759,16.5847,32.16,35.04913,72.679,109.405,101.438,99.6982,14.249,52.3201,29.156,53.2913,29.326,P12,34,21,46.6,38.7,32.5,0.2,R64,8,
2016,Utah,15.2983,27.80749,23.03762,55.1474,18.1903,29.94604,37.92033,67.2051,111.185,102.133,98.7759,16.7938,50.5445,29.5156,53.7068,31.5074,P12,35,26,44.5,36.3,37.1,5.6,R32,3,
2016,VCU,21.4147,27.65273,36.78626,50.983,16.3273,33.18486,32.21626,69.9341,110.033,96.1235,95.0143,17.0672,53.7936,28.2632,54.918,24.8361,A10,36,25,48.6,35.2,33.7,-0.1,R32,10,
2016,Vanderbilt,14.1698,29.27729,34.43187,52.8739,16.7778,27.19374,39.75519,69.1725,108.892,96.968,94.8851,18.762,46.6081,32.6816,54.0225,24.6742,SEC,33,19,42.6,38.2,29.4,-0.3,R68,11,
2016,Villanova,20.5528,29.37158,29.99555,56.0525,16.3235,28.23813,34.0899,67.177,116.158,94.4947,90.7523,32.0092,47.4022,33.3868,48.84,33.6217,BE,40,35,44.1,36.2,33.9,8.9,Champions,2,
2016,Virginia,18.798,25.23768,33.36939,54.7862,15.1172,29.90741,32.07739,61.495,115.212,97.3401,90.9923,29.6448,56.3595,25.5903,48.7849,31.7282,ACC,37,29,46.3,40.3,34.7,8.6,E8,1,
2016,Weber St.,15.5968,25.64103,28.09746,54.4648,19.6421,25.86538,45.7126,68.3857,106.252,98.5468,100.946,2.44688,45.9585,31.9932,57.8203,25.5814,BSky,32,23,45.2,35.5,35.6,-3.7,R64,15,
2016,West Virginia,25.0351,27.12766,55.34151,49.8335,19.9799,41.95489,46.24167,70.7367,109.959,94.1578,90.8693,24.4475,53.4012,22.8083,44.5396,26.4668,B12,35,26,47.7,32.5,33.1,7.4,R64,3,
2016,Wichita St.,23.2342,23.6014,45.43255,48.9097,14.7533,31.59583,37.37323,66.1262,108.429,88.839,88.7223,22.5346,48.8003,29.6462,43.6382,29.8211,MVC,34,25,42.1,32.3,32.7,0.2,R32,11,
2016,Wisconsin,18.5966,27.70035,33.5845,48.5394,17.132,33.13905,37.976,63.9135,105.276,99.0552,93.5688,16.5464,49.4732,28.9507,53.0942,27.0404,B10,35,22,44.8,34.9,37.4,0.4,S16,7,
2016,Xavier,19.2905,25.96899,33.58209,51.3875,17.4224,35.21809,41.72347,72.4221,111.283,97.078,94.6263,22.5203,49.1779,27.9503,48.5786,31.7308,BE,34,28,48.6,36.3,31.1,7.7,R32,2,
2016,Yale,17.8302,24.26614,33.27068,52.214,19.9369,39.25703,41.69742,66.8359,110.683,95.4934,96.0298,14.3324,53.4819,25.3482,51.2628,28.8555,Ivy,29,22,45.5,36,32.7,-0.1,R32,12,
2015,Albany,20.1348,26,30.3561,49.91,18.8024,32.5854,39.0156,61.1462,106.671,98.6892,103.926,3.29089,48.6085,28.525,44.7896,37.5752,AE,33,24,46.2,35.8,36.2,-3.3,R64,14,
2015,Arizona,20.6171,22.3881,37.3142,53.4574,16.5174,34.5088,47.0987,66.5593,114.438,89.4799,87.5473,32.3584,56.0632,19.8901,50.3527,27.2487,P12,38,34,42.7,36,33.5,9,E8,2,
2015,Arkansas,22.3018,34.5571,38.8479,49.9545,16.9132,35.6601,37.2951,70.1838,109.239,99.433,98.2576,16.4435,53.1037,25.6189,51.1683,26.495,SEC,36,27,46.2,34.9,35.2,3.9,R32,5,
2015,BYU,17.7103,28.4167,39.1554,53.2341,16.43,33.4195,42.4538,70.0036,115.87,103.368,102.666,16.6926,45.7733,30.7863,53.0478,25.3295,WCC,33,23,49.6,39,33.1,0.8,R68,11,
2015,Baylor,19.3073,31.4703,32.1085,49.8616,20.0776,41.9469,38.5936,62.5091,109.187,95.8031,94.4836,22.1388,48.8536,30.5556,53.1454,28.3845,B12,33,23,46.4,38.2,29.8,5,R64,3,
2015,Belmont,18.475,29.5956,28.1982,56.4294,20.2854,28.9345,32.2044,67.4145,108.9,104.447,107.903,2.26843,43.5004,40.017,52.8838,30.7453,OVC,32,21,51.2,37.7,34.3,-4.7,R64,15,
2015,Boise St.,19.4205,25.6311,31.5631,53.2475,16.0687,27.8226,32.4166,62.1548,109.52,96.0515,98.0526,13.8469,44.6646,37.2805,52.6478,28.5347,MWC,32,23,48.1,38.9,31.3,0.2,R68,11,
2015,Buffalo,19.747,30.406,34.3085,48.7253,16.6615,34.4856,42.6119,68.7485,108.559,99.4662,99.4331,11.8658,51.8278,24.2486,49.7115,31.2916,MAC,33,23,48,34.1,33,-1.3,R64,12,
2015,Butler,19.4948,25.2925,33.352,48.3528,16.9677,34.6939,40.7545,64.2743,105.872,93.6879,90.0965,20.0919,53.0264,24.5524,53.3526,27.0622,BE,34,23,47.1,35.6,30.7,3.5,R32,6,
2015,Cincinnati,19.8982,32.3129,26.0532,49.5308,21.0172,37.2568,37.1261,59.5629,103.129,92.7467,94.014,14.1543,56.2234,23.7104,53.53,30.3477,Amer,34,23,42.2,32.9,31.9,-1.3,R32,8,
2015,Coastal Carolina,16.9495,28,34.9693,50.0301,17.5162,34.8162,38.8554,64.7021,109.256,100.935,104.347,2.38422,50,28.4972,45.9969,33.3503,BSth,30,20,45.8,35.9,33.8,-5.1,R64,16,
2015,Davidson,17.0363,30.4193,34.6025,55.3523,14.1172,29.6126,28.51,67.1558,115.99,103.285,104.673,15.002,44.2522,40.5439,57.355,24.3619,A10,31,23,51.4,38.7,30,1.7,R64,10,
2015,Dayton,21.0851,28.4298,30.579,52.9328,17.8943,23.2877,48.1207,64.2313,105.081,94.2548,94.9885,14.2366,46.8225,29.3973,53.79,28.2192,A10,36,27,46.5,35.6,32.5,0.8,R32,11,
2015,Duke,18.5859,30.1621,24.0245,56.618,16.2675,35.7717,39.8448,65.933,119.653,96.6318,91.9701,32.4841,52.7984,27.4668,60.9912,23.8609,ACC,39,35,46.3,38.7,31.4,10.7,Champions,1,
2015,Eastern Washington,17.8127,30.7058,36.0109,55.1042,15.8638,29.326,35.1684,68.4385,114.574,108.08,109.643,3.25319,43.7253,37.648,48.7846,31.4334,BSky,32,23,49.2,39.3,38.7,-2.6,R64,13,
2015,Georgetown,20.2432,30.9587,44.0559,51.312,19.1802,34.267,43.8677,64.6004,108.067,99.4198,95.1242,19.1264,51.1111,25.7692,44.4032,30.6549,BE,33,22,43.1,35.3,36.2,3.7,R32,4,
2015,Georgia,16.6753,28.4805,34.272,48.4971,19.188,32.1716,47.7457,64.9226,102.905,97.013,94.4614,15.0913,50.0444,24.5333,49.5292,29.2373,SEC,33,21,43.2,34.2,31.2,1.6,R64,10,
2015,Georgia St.,23.2383,34.8382,39.808,51.9857,16.2668,30,37.6724,63.8581,108.687,96.9867,101.286,10.3233,58.8087,20.2601,41.6158,34.6642,SB,34,24,43.1,32.2,33.1,-3,R32,14,
2015,Gonzaga,17.1161,27.9547,30.5423,57.9169,16.08,33.8983,38.7432,65.0126,119.271,94.7442,93.9292,27.7769,54.5139,26.7708,53.7587,27.535,WCC,37,34,42,40,33,7.8,E8,2,
2015,Hampton,20.106,30.9148,45.5302,45.5845,20.2288,31.78,43.8489,69.5249,95.9773,98.2913,104.035,-7.3963,51.3214,24.8082,50.1047,24.7591,MEAC,35,17,44.5,30.4,33.9,-12.6,R64,16,
2015,Harvard,20.1482,28.368,32.8642,47.0974,18.4212,32.3788,38.9081,60.9981,101.976,94.2621,95.553,9.22962,54.8332,22.2159,52.7795,28.0391,Ivy,28,20,44.5,34.3,34,-1.3,R64,13,
2015,Indiana,15.9389,31.4597,32.7795,54.4243,17.1649,35.2686,32.73,66.9285,115.153,107.025,106.008,13.8313,45.8792,36.3464,57.7523,24.1181,B10,34,20,50.9,40.6,32.5,-0.3,R64,10,
2015,Iowa,18.8854,30.3352,29.0594,48.1365,17.1192,35.5518,37.9528,64.4797,107.531,96.7668,95.1468,19.0217,53.0354,24.2833,49.7404,32.1378,B10,34,22,43.7,33.3,32.6,2.1,R32,7,
2015,Iowa St.,18.5322,29.5686,23.9789,54.3082,15.7945,28.2837,36.5433,69.8309,111.4,98.7394,97.468,21.4865,51.1909,29.8299,52.6854,31.7136,B12,34,25,45.2,36.2,34.7,7,R64,3,
2015,Kansas,17.4749,31.6327,33.7812,49.3674,19.2182,34.9467,42.6113,66.6797,106.486,97.0155,91.8138,22.7201,51.23,24.9512,52.7218,27.0039,B12,36,27,43.4,37.9,31.5,9,R32,2,
2015,Kentucky,21.2721,31.8213,31.7108,51.5116,16.2529,39.5012,43.8605,63.7517,115.452,84.6617,84.3933,36.9118,55.3793,21,54.2965,24.7875,SEC,39,38,39.1,34.9,27.1,13.1,F4,1,
2015,LSU,19.143,32.8829,29.4204,50.2803,20.2491,33.9255,33.5372,69.6727,103.301,95.2721,95.1116,13.7604,58.0272,23.4007,57.2324,24.8545,SEC,33,22,43.9,33.9,30.9,0.5,R64,9,
2015,Lafayette,16.7768,34.4569,27.5472,55.8059,17.0661,27.673,30.3871,64.5845,112.654,112.832,115.062,-2.1365,50.621,32.1199,51.2164,33.5467,Pat,32,19,51.5,40.8,38,-7.1,R64,16,
2015,Louisville,21.2967,30.8404,33.2993,47.7051,17.1721,34.683,38.6719,65.5454,104.057,91.0521,88.9413,21.2085,54.7725,23.9227,53.6676,26.3231,ACC,36,27,43.3,30.7,30.3,5.8,E8,4,
2015,Manhattan,23.868,33.1476,52.2876,49.3993,21.0652,30.914,47.4256,68.2175,100.728,97.7391,101.59,0.30954,47.0435,28.0435,52.641,19.8747,MAAC,33,19,48,33.6,32.4,-7.6,R68,16,
2015,Maryland,17.1566,30.5046,28.1343,51.2099,18.9118,28.9401,44.457,64.6443,106.174,97.7259,95.6529,15.6795,43.2768,32.0232,50.3156,32.7322,B10,35,28,44.1,37.6,31.8,6.9,R32,4,
2015,Michigan St.,16.4931,27.0193,38.9734,53.2325,17.4424,33.4609,32.7373,63.0403,109.892,98.4246,94.8748,21.7211,51.9293,31.8067,49.0733,27.0749,B10,39,27,43.8,38.5,31.5,3,F4,7,
2015,Mississippi,18.7466,31.3505,41.242,47.8044,16.4796,34.8424,36.0778,66.9608,108.126,101.357,100.647,13.8813,50.7475,26.6667,42.3044,34.8237,SEC,34,21,43.6,33.2,35.8,-0.5,R64,11,
2015,New Mexico St.,20.6187,30.9615,32.4551,50.5818,21.8054,39.3426,44.2743,62.7054,106.906,95.1299,100.761,6.62918,55.571,20.8044,61.5464,18.8376,WAC,32,21,46.4,36.2,30.8,-4.5,R64,15,
2015,North Carolina,17.6918,31.1864,37.7858,51.5808,18.221,39.9696,35.21,69.1419,111.523,99.3855,95.2894,23.8459,61.9709,18.6929,49.0826,28.3257,ACC,38,26,45.6,35.8,30,6.5,S16,4,
2015,North Carolina St.,14.9256,30.1421,34.6979,49.3184,16.0375,33.9328,35.3943,64.5179,107.78,101.54,98.9237,15.9301,52.198,28.0396,51.9645,26.8695,ACC,36,22,43.6,35.6,33,1.1,S16,8,
2015,North Dakota St.,16.5063,23.7103,30.665,49.6887,15.9888,26.0913,35.741,61.6854,103.739,99.7601,102.401,1.40551,47.2417,32.7984,50.5949,30.2638,Sum,31,21,45,38.2,36.2,-3.9,R64,15,
2015,North Florida,17.8716,31.8493,34.0872,53.6494,18.3334,29.2381,39.7126,67.6703,109.595,101.706,106.182,2.26353,43.4783,35.3314,58.8662,21.7687,ASun,32,20,48.3,38.1,31.3,-5.1,R68,16,
2015,Northeastern,15.5082,25.3033,25.0128,54.4638,21.4797,30.1217,41.3913,63.4767,107.151,101.38,103.138,5.11942,52.9829,25.4068,59.8508,25.4059,CAA,35,23,49.1,38.6,34.4,-4.6,R64,14,
2015,Northern Iowa,19.1798,26.9472,27.0208,55.8678,17.8063,27.0127,39.7776,57.3376,112.346,93.5323,95.2726,20.9783,45.5064,33.801,49.477,33.1067,MVC,35,31,44,39.8,32.1,5.3,R32,5,
2015,Notre Dame,17.2719,32.1508,24.0741,58.2727,14.5084,27.9215,36.6812,63.7707,120.384,101.987,100.429,24.9597,50.4894,30.5771,57.543,27.2509,ACC,38,32,47.4,39,32.6,8.6,E8,3,
2015,Ohio St.,21.6249,32.0064,27.8203,54.2356,17.0248,33.5355,34.7368,66.0304,112.9,95.4058,94.8321,20.746,55.2562,26.8691,50.1362,32.4251,B10,35,24,45.2,37,32.2,2.5,R32,10,
2015,Oklahoma,19.6921,31.4182,28.4395,49.2875,17.6303,31.5235,32.8256,67.458,105.307,92.5005,89.706,22.8022,51.8992,28.3087,51.8215,30.7377,B12,35,24,42.2,34.3,31.7,4.5,S16,3,
2015,Oklahoma St.,21.0559,32.6376,42.1216,50.2494,18.5173,26.9269,39.0274,64.3409,103.225,98.0485,96.8467,14.9183,46.5926,31.3195,49.1353,27.1617,B12,31,17,44.1,34.6,34.4,0.2,R64,9,
2015,Oregon,16.6659,31.5016,35.4369,52.3025,16.8742,30.2226,29.1323,67.6297,109.046,103.891,101.316,13.8818,52.8446,29.5533,52.0306,27.503,P12,35,25,47.1,36.9,33.2,3,R32,8,
2015,Providence,19.655,29.0435,39.3016,48.3589,18.0986,35.1836,40.6564,65.7039,105.272,99.3048,95.8778,16.722,55.443,21.6456,48.6753,29.3669,BE,34,22,47.1,31.3,33.3,3.7,R64,6,
2015,Purdue,17.6448,30.921,38.3833,50.2446,19.884,36.5179,41.6848,64.9525,106.187,98.4234,96.9714,13.9619,53.2659,24.6523,50.0228,27.3349,B10,34,21,42.3,32.7,35.1,1,R64,9,
2015,Robert Morris,21.7657,35.9388,37.6095,50.1039,19.8527,30.9645,35.5325,66.757,102.961,101.939,104.476,-1.38615,52.4441,27.4648,49.7288,30.1627,NEC,35,20,48.3,37.5,34.1,-8.6,R64,16,
2015,SMU,20.2813,29.1702,31.2,52.071,19.5142,36.6435,43.8461,62.9828,109.373,94.5957,95.6129,17.5111,58.5088,18.6842,41.4003,39.726,Amer,33,26,42.9,36.3,32.7,3.1,R64,6,
2015,San Diego St.,21.0744,29.6751,25.7492,46.5805,18.6445,35.738,36.2412,60.4587,100.444,88.2737,88.9918,15.9485,54.9675,25.3482,54.9497,27.9513,MWC,35,26,42.3,32,30.6,1.3,R32,8,
2015,St. John's,19.4964,35.356,33.3157,49.3151,15.6618,27.5742,35.6712,67.3872,104.08,99.8116,97.0012,13.6986,54.4242,25.6114,50.6716,30.4308,BE,32,20,44.9,34.5,32.6,2.3,R64,9,
2015,Stephen F. Austin,24.442,29.6221,49.1492,55.6371,20.2574,37.5506,41.926,67.5949,114.714,96.4916,100.272,13.6353,49.4419,28.8962,52.6733,21.3861,Slnd,31,26,48.3,37.3,33.7,1.2,R64,12,
2015,Texas,14.0081,28.5934,34.8167,49.1018,20.1106,37.9155,36.5814,62.987,105.722,94.5595,93.4413,18.9363,51.0044,27.7729,48.6091,29.8682,B12,34,20,37.7,33.8,34.7,0.9,R64,11,
2015,Texas Southern,18.688,34.5618,33.0812,49.4837,19.6853,33.7907,46.7935,64.5988,103.524,103.519,107.904,-3.84347,52.9707,23.2218,57.7536,24.2666,SWAC,35,22,48.5,32.2,34.4,-4.5,R64,15,
2015,UAB,19.6541,33.098,33.5657,47.5535,20.1201,34.1503,35.6779,65.6561,101.023,100.229,101.857,3.06075,53.6524,24.6851,54.7448,25.8119,CUSA,35,19,47.4,33.2,31.9,-7.5,R32,14,
2015,UC Irvine,17.2447,30.6838,35.3273,50.6598,18.1677,29.9715,30.1779,63.8486,103.422,98.212,99.198,7.0881,54.5626,28.5042,52.668,25.6423,BW,32,19,42.4,38.2,33.6,-4.6,R64,13,
2015,UCLA,17.9075,28.5824,32.3272,49.6189,17.6206,33.7682,35.7313,67.3938,105.704,100.757,98.2393,14.6501,54.5946,25.8301,46.7998,34.3661,P12,36,22,45.4,36.8,35.6,0,S16,11,
2015,Utah,18.341,28.4158,34.2681,55.237,18.2472,31.2625,43.4172,62.4951,112.854,91.6548,89.1956,27.2414,46.4538,31.854,53.5385,25.0769,P12,34,25,41.4,40.1,31.2,3.7,S16,5,
2015,VCU,23.5501,30.6088,37.7707,48.7377,15.6728,31.8052,37.2604,66.55,106.459,96.8655,94.8647,16.2718,46.2246,33.6911,50.0845,29.0118,A10,36,26,48.3,34.3,34.5,3,R64,7,
2015,Valparaiso,18.632,27.3655,33.4151,51.2666,18.9883,34.6838,36.5501,63.0956,107.39,94.3729,96.2518,11.135,49.7635,30.6528,46.6344,32.7948,Horz,31,25,42.3,38.4,33.4,0.1,R64,13,
2015,Villanova,21.5588,31.2102,30.3972,55.3333,16.254,32.5153,41.7949,64.987,117.151,93.1631,91.9985,30.6513,42.8468,35.512,55.0844,26.4022,BE,36,33,45.3,38.9,30.5,11.3,R32,1,
2015,Virginia,17.8807,24.2188,28.6219,50.5688,15.739,34.2557,34.926,58.5958,110.619,86.8,85.532,30.0607,57.0144,22.9317,49.3432,32.7242,ACC,34,30,40.1,35.2,30.8,10,R32,2,
2015,West Virginia,27.9827,31.0891,55.5009,46.1161,18.6964,40.1118,40.3837,68.7426,105.082,96.8975,94.925,17.6377,50.7474,26.7899,48.8452,24.5081,B12,35,25,51.8,31.6,36.5,4.1,S16,5,
2015,Wichita St.,21.3504,27.381,36.5707,50.3483,14.9927,34.4948,36.1736,61.5597,111.96,92.5383,93.5894,22.2119,50.6157,29.172,50.7432,27.5243,MVC,34,29,42.6,35.4,35.3,4.2,S16,7,
2015,Wisconsin,15.7923,23.722,22.4187,54.7518,12.3664,32.1309,36.1702,59.4998,121.133,97.5034,95.2324,33.7197,50.069,29.7931,59.6476,26.0421,B10,40,36,44.7,36.5,37.5,11.3,2ND,1,
2015,Wofford,19.9825,27.6657,36.4186,51.0664,17.1977,29.4455,37.6185,62.0015,105.941,96.7509,98.4659,6.71842,51.18,28.5979,54.2973,24.2669,SC,33,26,47.3,36.8,30.9,0.2,R64,12,
2015,Wyoming,17.88,27.0066,26.969,52.2025,18.7944,21.9565,40.3682,58.3662,102.865,96.1485,99.1118,5.67313,49.2079,29.4059,50.5018,32.6466,MWC,33,23,44,32.6,34.9,-1.6,R64,12,
2015,Xavier,18.7962,27.3376,33.3333,53.33,18.1075,31.3305,38.5189,65.635,109.87,100.941,97.0812,19.4918,53.2448,25.885,50.1605,31.4205,BE,37,23,48.9,35.1,34.6,1.3,S16,6,
2014,Albany,18.3166,28.3376,29.0584,48.8459,19.7468,31.8773,42.0081,63.0882,103.359,100.429,103.894,-1.04061,53.774,21.8401,49.586,32.5667,AE,34,19,46,36,34.9,-8.6,R64,16,
2014,American,19.6837,29.7297,40.7156,55.7629,23.0141,26.5143,35.036,60.7217,103.568,97.4327,98.8518,4.57022,51.9942,29.8414,52.2809,24.7565,Pat,33,20,45.7,37.9,31.9,-5.5,R64,15,
2014,Arizona,19.0967,27.2727,34.1989,51.7193,15.6909,36.4135,40.9798,64.1264,112.455,89.9936,86.3526,30.1105,57.2048,22.1018,54.2022,23.3258,P12,38,33,40.2,36.4,32,9.4,E8,1,
